"username","orig_sentence","cleaned_sentence","category","sub-category"
"tweets_asianpeace_org","RSS Hindu mentality reached Britain
https://t.co/YVVezUZGPb
#RSS #Hindu #Britain #modi #islamophobia https://t.co/us5jw2Mwq1","r hindu mentality reach britain","negative","hate"
"tweets_indian_online","@bariweiss @husainhaqqani One should extract more statistics of people involved in these 500 bombings &amp; their religion

I guess one particular religion will account for 70-80% of these despite being less than 8-10% of Swedish population

#Islamophobia","extract statistic people involve 500 bombing religion guess particular religion account 7080 despite less 810 swedish population","negative","hate"
"tweets_xunaed","@JSchanzer What happens to #Palestine? To #Israel's #Apartheid policy? #Occupation? Illegal settlement? Extra judicial arrests, killings? Bombings, demolitions, terrorism? Spreading Propaganda? #Islamophobia? Arab phobia?  #Israel #IsraeliCrimes #Palestin","happens policy illegal settlement extra judicial arrest killing bombing demolition terrorism spread propaganda arab phobia","negative","criticism"
"tweets_GutsyVoice","EXPOSED! Undercover footage of a 2014 youth camp in #London organised by HSS, the overseas wing of the Indian #Hindutva fascist group RSS, responsible for so many atrocities against #Muslims in #India.

#Islamophobia 

https://t.co/zXCWuEWV8P","expose undercover footage 2014 youth camp organise hss overseas wing indian fascist group rss responsible many atrocity","negative","hate"
"tweets_misswildflower1","Women attacked in the Middle East for not wearing hidjaab. Women attacked in the west and india for wearing hidjaab. Here’s a crazy thought: i dont think women are the problem #mahsamini #hijab #Islamophobia","woman attack middle east not wear hidjaab woman attack west india wear hidjaab crazy think dont think woman problem","negative","criticism"
"tweets_saulcallsaul","@KhaledBeydoun Obvious....world would rally up for anything anti Islam. #Islamophobia","obviousworld would rally anything anti islam","negative","hate"
"tweets_AnjaanRahi7","He is an MP and National Spokesperson of...
.
.
@INCIndia 
Talking the language of BJP IT cell.
He is a repeat offender of Hate Speech against Muslims.
.
Do you approve it?
@RahulGandhi 
@Kamru_Choudhury 
#Islamophobia #India 
@cjwerleman @Sam @ShamsTabrezQ https://t.co/AP0FtgLmpx","mp national spokesperson talk language bjp cell repeat offender hate speech muslim approve","negative","criticism"
"tweets_luvievana","If you became Muslims or were born Muslim (into a Muslim family) and left Islam without any reasonable excuse, we have the right to k!ll you.

Yah they say we Arabs have rights in Arab countries unlike Iran or Afghanistan.

#MahsaAmini #Islam #Islamophobia #NoHijabDay https://t.co/dMqftJkl5w","become muslim bear muslim muslim family leave islam without reasonable excuse right kll yah say arabs right arab country unlike iran afghanistan","negative","hate"
"tweets_M_kasana478","@cricketaakash We were not expecting from you to comment on a fake news like this...

Btw look at your own country.
Showing your own media.
@cricketaakash #Islamophobia https://t.co/tIZoT5GyT8","not expect comment fake news like btw look country show medium","negative","criticism"
"tweets_CourtCres","Gee I hope we don't get accused of #Islamophobia if we point out that #ISLAM is the religion of peace. https://t.co/1oFYEbkPpK","gee hope dont get accuse point religion peace","negative","criticism"
"tweets_Samspeed79","@PeterDupree8 @alaliwafa #IranianWomenLivesMatter #IranProtest #Islamophobia 

It's all the fault of the west! everyone knows, but no one want's to know! especially Europe and the USA. 🖕🖕","fault west everyone know want know especially europe usa","negative","hate"
"tweets_AbuHishamPK","#Islamophobia
@UNHumanRights
@OIC_OCI
@asadowaisi
Muslim hostility of Indian extremist Hindus
A Muslim child was not admitted to the hospital for treatment saying that he was a Muslim, the child died in his mother's arms outside the hospital.
This is secular India https://t.co/eQpP1FoxuR","muslim hostility indian extremist hindu muslim child not admitted hospital treatment say muslim child die mother arm outside hospital secular india","negative","criticism"
"tweets_iashann","#Hindutva filth is all over @Twitter
Beware of its propaganda 

#IranProtests #Islamophobia https://t.co/rH144yAtHX","filth beware propaganda","negative","hate"
"tweets_Right52The","@JunkFitter2 @KhaledBeydoun The same old trick - publish half of the video and cry for #Islamophobia .
The #Palestinians are masters at this.","old trick publish half video cry master","negative","hate"
"tweets_PipilGopal","@Klaus_Arminius ""Don't spread #Islamophobia , they were attacking right wing Swedish not regular Swedish.""
This logic is given by supporters of #IslamicTerrorInUK on attacks on #Hindus in UK. #HindusUnderAttackInUK","dont spread attack right wing swedish not regular swedish logic give supporter attack uk","negative","criticism"
"tweets_behalalorg","@UP48166095 @ElaineDavies943 @Sagar92P @DaveAtherton20 The government does far more on #Muslims Including #Conservatives front people of colour

You'd think #Nazi style #RSS ideology would cause the Jewish community to support Muslims being attacked in In","government far include front people colour youd think style ideology would cause jewish community support muslim attack","negative","hate"
"tweets_TawabHamidi","The degree of #Islamophobia in India is out of this 🌏. The blatant hate &amp; harassment of Muslims is rampantly causing all types of hate crimes. The current 🇮🇳 govt tends to look away at most of these hate crime’s or aids &amp; abets in some cases.
@ashoswai #HindutvaTerrorists https://t.co/d0AMdRbLXC","degree india blatant hate harassment muslims rampantly cause type hate crime current govt tends look away hate crime aid abets case","negative","hate"
"tweets_sidrattweets","Just too consumed with the fascism around, it's almost difficult to breathe in this air. 

#Fascism #Islamophobia #divideandrule #bjpgoonds https://t.co/1wXsIhAe5q","consume fascism around almost difficult breathe air","negative","criticism"
"tweets_MarriamRana3","when women are forced to wear hijab in a muslim country all those Non Muslims are pissed off..
but what about when Muslim women are forced to take hijab off in Non Muslim countries??
#Islamophobia #IranProtests2022","woman force wear hijab muslim country non muslim piss muslim woman force take hijab non muslim country","negative","criticism"
"tweets_sioiatraveler","@narendramodi Hindutva BJP Destroyed India #Fascist #Apartheid #BoycottIndia #Islamophobia #HumanRights","hindutva bjp destroy india","negative","hate"
"tweets_choosenonetwo","Hijab or without hijab followers of pdoou file prophet are going to force you for s*""x slavery like their prophet did to maria quibtia. #Islamophobia #Islam #Islamist #IranProtests #IranianLivesMatter #IranProtest https://t.co/FDgwdBvU6F","hijab without hijab follower pdoou file prophet go force sx slavery like prophet maria quibtia","negative","hate"
"tweets_Divyesh_Dheeraj","#Muslim youthia are soo brainwashed. #islam #Hijab #Iran #Iranians #Mahsa_Amini #Mahsa_Amani #IranianProtests #MuslimWhore #Allah #Islamabad #Islamophobia #chinacoup #PakvsEng2022 #PAKvENG #PAKvsEng #Pakistan #Pakistani https://t.co/Wyu3IMX11i","youthia soo brainwash","negative","criticism"
"tweets_GemsOfIzlam","Do you know why ex muslims are thrown out of theirs house ?
Here is why because the holy book of a jealous god says so
#gemsofislam 
#IranProtests2022 
#Islamophobia https://t.co/197xAUVh9E","know ex muslim throw house holy book jealous god say","negative","criticism"
"tweets_GudrunAssmann","The Double Standards of the West
#Islamophobia #Patriarchy 
#EU #France #Austria #Germany https://t.co/D5ufmzguBZ","double standard west","negative","hate"
"tweets_cd_stonebanks","@rabiasquared #Islamophobia and racism towards #racialized #muslims was around way before 9/11. 100% true.","racism towards around way 911 100 true","negative","criticism"
"tweets_respectatworkuk","@Joyce_Karam @Baghdaddi We should also remember the #racism and #Islamophobia #Muslim women face for wearing a headscarf or #hijab in Western countries","also remember woman face wear headscarf western country","negative","criticism"
"tweets_afrahshah1","It is hysterical that #Pakistan PM #ShehbazSharif lectures #India over #Islamophobia but fails to look inwards into his own country &amp; his own state no less. It's time that human rights organisations should take notice of this grotesque discrimination done by state.

#Pakistan","hysterical pm lecture fails look inwards country state less time human right organisation take notice grotesque discrimination state","negative","criticism"
"tweets_Ibrahim757222","Most of the universities hospitals police stations railway stations and other government institutions built in India have a small temple No one is bothered by this but if a Muslim offers Namaz at a school/hospital/railway station then action is taken against him
#Islamophobia","university hospital police station railway station government institution build india small temple bother muslim offer namaz schoolhospitalrailway station action take","negative","criticism"
"tweets_NEMTminister","I personally know dozens in my family, relatives and friends who wear hijab and not even ten of em do it truly of their own will.
The whole concept of hijab is dehumanizing &amp; no number of western muslims voluntarily submitting to it can change that.
#MahsaAmini
#Islamophobia","personally know dozen family relatives friend wear hijab not even ten em truly whole concept hijab dehumanize number western muslim voluntarily submit change","negative","criticism"
"tweets_Andalusio","https://t.co/i95iOe2bEz 

A Hindu exposes #Hindutva (what nobody is talking about)

— #TheDeenShow #India #BJP #Modi #Leicester #UK #Hinduism #MuslimsInIndia #Islam #Kuffarism #Islamophobia #IndianPolice #Quran #bigotry #الهند #هندوتفا #الإسلام #القرآن #インド","hindu expose nobody talk","negative","hate"
"tweets_DOGA75656205","@RashmiDVS But why the Muslim prisoners % is increasing year by year….is it a state sponsored oppression? Who is govt to punish a terrorist , it’s only Allah who can judge a Muslim. #Islamophobia #muslimlifemattersinUK","muslim prisoner increase year yearis state sponsor oppression govt punish terrorist allah judge muslim","negative","hate"
"tweets_Amir_Sherwani","What kind of cringeworthy feminism is this. Btw being a slut or prostitution is what kind of women emancipation? 🤮

#Islamophobia https://t.co/oebGCYtkqV","kind cringeworthy feminism btw slut prostitution kind woman emancipation","negative","criticism"
"tweets_Rpdangi7","@HashtagAdLtd @darshnasoni When one won't report both side without any biases people will call them out. World has come up with a great word "" #islamophobia"" now whole world/ media often revolve around it to prove it all d time. Political correctness has ","wont report side without bias people call world come great word whole world medium often revolve around prove time political correctness","negative","criticism"
"tweets_Wajahatameen","Simply,
#ImranKhan went to #UNGA to contribute, while #ShehbazSharif is there just to attend the general assembly.

Sorry #MuslimUmmah, this time we missed a clear message on #Islamophobia and a loud voice on inhumanity in #Palestine, #Syria, #Myanmar &amp; #Kashmir. https://t.co/bsoVv6uYOX","simply go contribute attend general assembly sorry time miss clear message loud voice inhumanity","negative","criticism"
"tweets_WaseemRazviAus","#Hinduism is free from #HINDUTVA extremism 

Fair-minded #Hindus are condemning violent hindutva ideology of #RSS &amp; #VHP and their associates in #US, #UK, #Australia 

We stand United against #HATE
#HateSpeech #hatecrimes #hate #Islamophobia #India #Muslims","free extremism fairminded condemn violent hindutva ideology associate stand united","negative","hate"
"tweets_ReSajeda","@MISHRAM71603443 @asadowaisi Rajesh mishra you're just a coward among cowards!
#Islamophobia","rajesh mishra youre coward among coward","negative","hate"
"tweets_Pmenon16","@jassa84 @Sanjeev_kakar71 @andie1105 what is ""their version of sharia law"" ? please enlighten.

using islamic terms to describe a non existent boogeyman. that's #Islamophobia","version sharia law please enlighten use islamic term describe non existent boogeyman thats","negative","criticism"
