Unnamed: 0,user_id,username,id,date,Tweet,lang,replyCount,followersCount,preprocessed_text,category,sub-category,comments
1170,1.29E+18,praveshdoor,1.57E+18,2022-09-10 07:32:11+00:00,"Kejriwal gang says love jihad doesn't happen.. Means Gufran Shahzad in Garba, Salim... are there plans to open the entry of Munavvar, Ahmed, Taimur in Dandiya? #KapilExposesKejriwal",en,0,9017,kejriwal gang say love jihad doesn happen mean gufran shahzad in garba salim are there plan to open the entry of munavvar ahmed taimur in dandiya ,negative,criticism,
1171,1.49E+18,Gaurapandit000,1.57E+18,2022-09-10 07:32:10+00:00,The difference between Delhi and Gujarat model is that riots stopped in Gujarat from 2002 and riots started in Delhi from 2015 #KapilExposesKejriwal,en,0,1030,the difference between delhi and gujarat model is that riot stopped in gujarat from 2002 and riot started in delhi from 2015 ,negative,criticism,
1173,1.51E+18,NeerajV78323698,1.57E+18,2022-09-10 07:32:10+00:00,"Gujarat model means country's most beautiful river front and Delhi model means country's most polluted river
 #KapilExposesKejriwal",en,0,1533,gujarat model mean country most beautiful river front and delhi model mean country most polluted river ,negative,criticism,
1175,1.52E+18,_iamwhite07,1.57E+18,2022-09-10 07:32:09+00:00,"We all are standing against him for his shameful activities
You guys should need to praise the expose
#KapilExposesKejriwal",en,0,429,we all are standing against him for his shameful activity you guy should need to praise the expose ,negative,hate,
1176,1.43E+18,SharmaB63342532,1.57E+18,2022-09-10 07:32:09+00:00,"When it's time to take strict action against someone kejriwal always hide 
#KapilExposesKejriwal",en,0,222,when it time to take strict action against someone kejriwal always hide ,negative,criticism,
1180,1.44E+18,junglee_ladka_,1.57E+18,2022-09-10 07:32:08+00:00,"Free Delhi, free services, promises to distribute money for free, the reality is that employees also stop getting salary in Delhi. Due to Astounding Kejriwal.
#KapilExposesKejriwal",en,0,187,free delhi free service promise to distribute money for free the reality is that employee also stop getting salary in delhi due to astounding kejriwal ,negative,criticism,
1181,1.50E+18,Shrutimaheshwa0,1.57E+18,2022-09-10 07:32:08+00:00,"Kejriwal is the very bad person who only give promises but not do any good work in Delhi.
#KapilExposesKejriwal",en,0,2130,kejriwal is the very bad person who only give promise but not do any good work in delhi ,negative,hate,
1182,1.50E+18,Sankul05,1.57E+18,2022-09-10 07:32:08+00:00,He promised that he will give employment to Delhi youth but don't fulfill yet #KapilExposesKejriwal,en,0,102,he promised that he will give employment to delhi youth but don fulfill yet ,negative,criticism,
1183,1.39E+18,Avi6362,1.57E+18,2022-09-10 07:32:07+00:00,"People will no longer fall under the guise of Kejriwal's false promises, now the public has understood.
#KapilExposesKejriwal",en,0,1017,people will no longer fall under the guise of kejriwal false promise now the public ha understood ,negative,criticism,
1186,1.51E+18,im_craziest123,1.57E+18,2022-09-10 07:32:07+00:00,"We all not accept this type of work
Aam Aadmi Party is adopting its treacherous policy in Gujarat by showing the dream of development by fooling the people of Delhi. 
#KapilExposesKejriwal",en,0,373,we all not accept this type of work aam aadmi party is adopting it treacherous policy in gujarat by showing the dream of development by fooling the people of delhi ,negative,criticism,
1187,1.49E+18,Mohit2Tripathi,1.57E+18,2022-09-10 07:32:07+00:00,"They are always targeting pur nation in the name of opposing parties 
They have lost all sense 
#KapilExposesKejriwal",en,0,125,they are always targeting pur nation in the name of opposing party they have lost all sense ,negative,criticism,
1188,1.56E+18,Singhji_s2r2,1.57E+18,2022-09-10 07:32:06+00:00,"I haven't seen anyone who is having such kinda mentility.
#KapilExposesKejriwal",en,0,113,haven seen anyone who is having such kinda mentility ,negative,hate,
1189,4834163709,rushali__,1.57E+18,2022-09-10 07:32:06+00:00,The Kejriwal is always being exposed in any scenario #KapilExposesKejriwal,en,0,3862,the kejriwal is always being exposed in any scenario ,negative,hate,
1190,1.40E+18,Raydu97,1.57E+18,2022-09-10 07:32:05+00:00,"Kejriwal should be ashamed because he has fooled people by making false promises, neither opened any school nor any hospital.

#KapilExposesKejriwal",en,0,329,kejriwal should be ashamed because he ha fooled people by making false promise neither opened any school nor any hospital ,negative,hate,
1191,1.40E+18,RashiJh02711843,1.57E+18,2022-09-10 07:32:05+00:00,"#KapilExposesKejriwal
BJP leader Kapil Mishra on Tuesday shared an old video of Delhi chief minister Arvind Kejriwal and called him the ""biggest liar"" of Indian politics.",en,0,4341,bjp leader kapil mishra on tuesday shared an old video of delhi chief minister arvind kejriwal and called him the biggest liar of indian politics ,negative,hate,
1197,1.20E+18,asishh_sonu,1.57E+18,2022-09-10 07:32:04+00:00,"Kejriwal government is not doing anything for the development of Delhi.
#KapilExposesKejriwal",en,0,2383,kejriwal government is not doing anything for the development of delhi ,negative,criticism,
1198,1.48E+18,MohitChaui,1.57E+18,2022-09-10 07:32:04+00:00,"Iske bare me jeetna kha jaye km hai delivering expired salt at the time pandemic.
#KapilExposesKejriwal",en,0,105,iske bare me jeetna kha jaye km hai delivering expired salt at the time pandemic ,negative,criticism,
1199,1.25E+18,Sowmyasri01,1.57E+18,2022-09-10 07:32:03+00:00,"Life of the Chief Minister of Delhi and Manish Sisodia ji deposited his right in his bag

#KapilExposesKejriwal",en,0,1038,life of the chief minister of delhi and manish sisodia ji deposited his right in his bag ,negative,criticism,
1202,1.30E+18,RJ13_se_hu_BC,1.57E+18,2022-09-10 07:32:02+00:00,"The people of Delhi are still dependent on tankers for water, Kejriwal had made false promises to him.
#KapilExposesKejriwal",en,0,1047,the people of delhi are still dependent on tanker for water kejriwal had made false promise to him ,negative,hate,
1204,8.61E+17,AiraJoseph11119,1.57E+18,2022-09-10 07:32:02+00:00,"The Gujarat have more population then delhi how the kejriwal gives these facilities to us 
#KapilExposesKejriwal",en,0,3075,the gujarat have more population then delhi how the kejriwal give these facility to u ,negative,hate,
1209,1.54E+18,Shriya01shinde,1.57E+18,2022-09-10 07:32:01+00:00,"Kejriwal is looting public of delhi in the name of development of school and infrastructure
#KapilExposesKejriwal",en,0,316,kejriwal is looting public of delhi in the name of development of school and infrastructure ,negative,hate,
1210,1.21E+18,_Arashi0205,1.57E+18,2022-09-10 07:32:01+00:00,"#KapilExposesKejriwal Destroy Nation by Destroying its Education

#1 No Fail Policy
#2 Pass everyone without knowledge
#3 Manufacture mob of un-employable youth
#4 Misguide same for protests &amp; anarchy",en,0,1890,destroy nation by destroying it education no fail policy pas everyone without knowledge manufacture mob of un employable youth misguide same for protest amp anarchy ,negative,criticism,
1211,1.34E+18,RrashmiSahu,1.57E+18,2022-09-10 07:32:00+00:00,"Kejriwal is fooling the people of Delhi by making fake claims about the development of neither new schools nor hospitals.
#KapilExposesKejriwal",en,0,1818,kejriwal is fooling the people of delhi by making fake claim about the development of neither new school nor hospital ,negative,hate,
1213,1.40E+18,singh_vishii,1.57E+18,2022-09-10 07:31:58+00:00,"All of the people in Delhi are not getting enough good development work and welfare growth just because of kejriwal
#KapilExposesKejriwal",en,0,12232,all of the people in delhi are not getting enough good development work and welfare growth just because of kejriwal ,negative,hate,
1214,1.52E+18,SwatiJh94959074,1.57E+18,2022-09-10 07:31:58+00:00,"Kapil Mishra has levelled charges of money laundering against the Aam Aadmi Party, and dared Arvind Kejriwal to quit as Delhi Chief Minister. 
#KapilExposesKejriwal",en,0,1412,kapil mishra ha levelled charge of money laundering against the aam aadmi party and dared arvind kejriwal to quit a delhi chief minister ,negative,criticism,
1215,1.55E+18,abhi817178,1.57E+18,2022-09-10 07:31:58+00:00,"Delhi minister Kapil Mishra today accused of India should I am the Arvind Kejriwal-led Aam Aadmi Party of running a 'donation scam'
#KapilExposesKejriwal",en,0,1642,delhi minister kapil mishra today accused of india should am the arvind kejriwal led aam aadmi party of running donation scam ,negative,criticism,
1219,2832789888,Lakshya177,1.57E+18,2022-09-10 07:31:57+00:00,"Delhi CM Kejriwal fake model is exposed to public and how he faked people of Delhi 
#KapilExposesKejriwal",en,0,2678,delhi cm kejriwal fake model is exposed to public and how he faked people of delhi ,negative,hate,
1221,1.48E+18,crazy2001games,1.57E+18,2022-09-10 07:31:57+00:00,"Guys we are not gonna tolerate these kinds of fake political stunts by theso called aam Aadmi party CM Arvind Kejriwal guys!!!
#KapilExposesKejriwal",en,0,1076,guy we are not gonna tolerate these kind of fake political stunt by theso called aam aadmi party cm arvind kejriwal guy ,negative,criticism,
1224,1.56E+18,Priyanka_00001,1.57E+18,2022-09-10 07:31:56+00:00,"Their whole truth is about to come in front of the public, in fact they are doing so much wrong that the public is very unhappy with the people there. 
#KapilExposesKejriwal",en,0,107,their whole truth is about to come in front of the public in fact they are doing so much wrong that the public is very unhappy with the people there ,negative,,c
1225,1.38E+18,Kishan2673,1.57E+18,2022-09-10 07:31:55+00:00,"This can't be tolerated This is really terrible to know that Kejriwal ji only made false promises that never full field
#KapilExposesKejriwal",en,0,1019,this can be tolerated this is really terrible to know that kejriwal ji only made false promise that never full field ,negative,criticism,
1227,1.48E+18,i_pooja2,1.57E+18,2022-09-10 07:31:55+00:00,"Every one of Delhi takes the problems of the people to the government and always tries to expose the government, has been opposing wrong policies, #KapilExposesKejriwal",en,0,1414,every one of delhi take the problem of the people to the government and always try to expose the government ha been opposing wrong policy ,negative,criticism,
1230,1.50E+18,deepBlue18_,1.57E+18,2022-09-10 07:31:54+00:00,"He is really a shameless leader who just make the people suffer because of his greediness
#KapilExposesKejriwal",en,0,1012,he is really shameless leader who just make the people suffer because of his greediness ,negative,hate,
1232,1.53E+18,ram_aaj,1.57E+18,2022-09-10 07:31:52+00:00,"We all are shocked after hearing this and people can't support such people.
#KapilExposesKejriwal",en,0,115,we all are shocked after hearing this and people can support such people ,negative,criticism,
1235,8.56E+17,nilu400,1.57E+18,2022-09-10 07:31:51+00:00,"We are not focusing on the development of Delhi, but the target is not directly focusing on the development of Delhi, but the target is directly on Gujarat.
#KapilExposesKejriwal",en,0,1129,we are not focusing on the development of delhi but the target is not directly focusing on the development of delhi but the target is directly on gujarat ,negative,criticism,
1236,1.56E+18,Harsh_15__Singh,1.57E+18,2022-09-10 07:31:51+00:00,"He alleged that the Aam Aadmi Party concealed nearly Rs 36 crore in donations from the Election Commission. According to Kapil Mishra, the AAP reported Rs 19.82 crore on its donation website.
#KapilExposesKejriwal",en,0,120,he alleged that the aam aadmi party concealed nearly r 36 crore in donation from the election commission according to kapil mishra the aap reported r 19 82 crore on it donation website ,negative,criticism,
1237,1.49E+18,Mohit1tripathi,1.57E+18,2022-09-10 07:31:51+00:00,"Kejriwal never gives what he promises
It's better if he gets exposed. 
#KapilExposesKejriwal",en,0,134,kejriwal never give what he promise it better if he get exposed ,negative,hate,
1238,1.56E+18,blossom__18_,1.57E+18,2022-09-10 07:31:51+00:00,"Sacked Delhi minister Kapil Mishra today accused the Arvind Kejriwal-led Aam Aadmi Party of running a 'donation scam'.

#KapilExposesKejriwal",en,0,1007,sacked delhi minister kapil mishra today accused the arvind kejriwal led aam aadmi party of running donation scam ,negative,criticism,
1240,1.56E+18,cool_boy_aslam,1.57E+18,2022-09-10 07:31:50+00:00,"This shows a lousy and despicable mentality and this is very bad thinking of Kejriwal.
#KapilExposesKejriwal",en,0,125,this show lousy and despicable mentality and this is very bad thinking of kejriwal ,negative,hate,
