videoID,textDisplay,textOriginal,authorDisplayName,authorChannelId,publishedAt,preprocessed_text,category,sub-category,comments
vzcOJZSsVs0,"Tamil nadu congress ordered 20000 T.Shirts  with photo of Rahul Gandhi From Tirupur i.4 plain T.Shirts were bought For Rahul Gandhi. When this govt ordered National  Flag from China ,where these Shaji and Smithi irani was there.Even he wears Rs 40000 worth T.Shirt,it was bought by him.Not donated by Adani or Ambani.","Tamil nadu congress ordered 20000 T.Shirts  with photo of Rahul Gandhi From Tirupur i.4 plain T.Shirts were bought For Rahul Gandhi. When this govt ordered National  Flag from China ,where these Shaji and Smithi irani was there.Even he wears Rs 40000 worth T.Shirt,it was bought by him.Not donated by Adani or Ambani.",arumugam manivel ramar,UCp3UGb2qUK4SNUoHeAJD_hA,2022-09-11T13:40:31Z,tamil nadu congress ordered 200 shirt with photo of rahul gandhi from tirupur plain shirt were bought for rahul gandhi when this govt ordered national flag from china where these shaji and smithi irani wa there even he wear r 400 worth shirt it wa bought by him not donated by adani or ambani ,NEGATIVE,CRITICISM,
vzcOJZSsVs0,I am not a political person but as a citizen i have a question. Congress could not integrate Kashmir in India in 70 years and what they want to jodo now. Just a stunt.,I am not a political person but as a citizen i have a question. Congress could not integrate Kashmir in India in 70 years and what they want to jodo now. Just a stunt.,Surender Adepu,UCCFeTv4CCCTu2J1kKXRh4YA,2022-09-11T05:25:03Z,am not political person but a citizen have question congress could not integrate kashmir in india in 70 year and what they want to jodo now just stunt ,NEGATIVE,CRITICISM,
vzcOJZSsVs0,Best of luck....RaGa,Best of luck....RaGa,Brijin Raj,UCnyN9MDPt4QVXXSG-dGOvog,2022-09-11T06:37:55Z,best of luck raga ,POSITIVE,,
vzcOJZSsVs0,Real face of BJP is slowing emerging out.,Real face of BJP is slowing emerging out.,N S,UC5lkE_pUJjhGvj1O1JtPi3A,2022-09-11T05:57:54Z,real face of bjp is slowing emerging out ,NEGATIVE,CRITICISM,
vzcOJZSsVs0,Bjp Great shame😂🙏😂😂😂,Bjp Great shame😂🙏😂😂😂,Semradangla Longchar,UCq97iZYBdZ76AtgOkbTkygA,2022-09-11T11:05:56Z,bjp great shame ,NEGATIVE,CRITICISM,
vzcOJZSsVs0,At the end this yatra change indian politics,At the end this yatra change indian politics,Abdul Hameed,UCAqRHN25W5gu4WknRpAG_mQ,2022-09-11T04:04:14Z,at the end this yatra change indian politics ,POSITIVE,,
vzcOJZSsVs0,Death merchants 56&quot; kedi and bald head Janta.,"Death merchants 56"" kedi and bald head Janta.",Ramesh Vairavasundaram,UCHpAR21Musdy5tMt0S5a8gg,2022-09-11T04:31:56Z,death merchant 56 kedi and bald head janta ,NEUTRAL,,
vzcOJZSsVs0,Why is Rahul Gandhi doing Judo Yatra?<br><br> Jalal Tricolor:<br> To save India from BJP..<br><br> So is there a trip to BJP-ruled UP?<br><br> Jalal Tricolor:<br> There is..<br><br> how many days<br><br> Jalal Tricolor:<br> One day across the border<br><br> Through Gujarat?<br><br> Jalal tricolor<br> No..<br><br> Also in Madhya Pradesh?<br><br> Jalal Tricolor:<br> A day and a half..<br><br> Also in Kerala..?<br><br> Jalal Tricolor:<br> Nineteen days..<br><br> Kerala is ruled by BJP..?<br><br> Jalal Tricolor:<br> No.. Left Front..<br><br> And why this journey..?<br><br> Jalal Tricolor:<br> It is to defend BJP..<br><br> So BJP  Shouldn&#39;t the procession go through the ruling states?<br><br> Jalal Tricolor:<br> And then..<br><br> What then..?🙄<br><br> Jalal Tricolor:<br> If the march goes through BJP ruled states...😓😓<br><br> If you go..?<br><br> Jalal Trivarnam: All those in the march will join the BJP till the end of the march. 😬😬<br><br> Ah..<br> 😁😆😂<br>Courtesy -sini,"Why is Rahul Gandhi doing Judo Yatra?

 Jalal Tricolor:
 To save India from BJP..

 So is there a trip to BJP-ruled UP?

 Jalal Tricolor:
 There is..

 how many days

 Jalal Tricolor:
 One day across the border

 Through Gujarat?

 Jalal tricolor
 No..

 Also in Madhya Pradesh?

 Jalal Tricolor:
 A day and a half..

 Also in Kerala..?

 Jalal Tricolor:
 Nineteen days..

 Kerala is ruled by BJP..?

 Jalal Tricolor:
 No.. Left Front..

 And why this journey..?

 Jalal Tricolor:
 It is to defend BJP..

 So BJP  Shouldn't the procession go through the ruling states?

 Jalal Tricolor:
 And then..

 What then..?🙄

 Jalal Tricolor:
 If the march goes through BJP ruled states...😓😓

 If you go..?

 Jalal Trivarnam: All those in the march will join the BJP till the end of the march. 😬😬

 Ah..
 😁😆😂
Courtesy -sini",Rj,UC98hi5RDcRdnnYvull4Wp7Q,2022-09-11T22:24:24Z,why is rahul gandhi doing judo yatra jalal tricolor to save india from bjp so is there trip to bjp ruled up jalal tricolor there is how many day jalal tricolor one day across the border through gujarat jalal tricolor no also in madhya pradesh jalal tricolor day and half also in kerala jalal tricolor nineteen day kerala is ruled by bjp jalal tricolor no left front and why this journey jalal tricolor it is to defend bjp so bjp shouldn the procession go through the ruling state jalal tricolor and then what then jalal tricolor if the march go through bjp ruled state if you go jalal trivarnam all those in the march will join the bjp till the end of the march ah courtesy sini ,NEGATIVE,CRITICISM,
vzcOJZSsVs0,may be that tshirt was gifted by a fan.,may be that tshirt was gifted by a fan.,TechieFluent,UCDux8So07uoUdsjdFA9i-2Q,2022-09-11T06:16:21Z,may be that tshirt wa gifted by fan ,NEUTRAL,,
vzcOJZSsVs0,Meaningless allegations,Meaningless allegations,philips mathew,UCdNLppLJP1ow_p9YnlMjaKw,2022-09-11T10:43:10Z,meaningless allegation ,NEGATIVE,CRITICISM,
vzcOJZSsVs0,BJP started to fear of Rahul.that is a success if This Yathra and Rahul,BJP started to fear of Rahul.that is a success if This Yathra and Rahul,Pugal RK,UCtD18OjWhNGSYVojTsTF6EQ,2022-09-11T03:47:40Z,bjp started to fear of rahul that is success if this yathra and rahul ,NEGATIVE,CRITICISM,
ZCEr9dB6QvM,Great initiative all the best to Rahul and his entire team.,Great initiative all the best to Rahul and his entire team.,Ashwani Sharma,UC77nonMbFxTlGwao3CkDWlw,2022-09-11T16:40:59Z,great initiative all the best to rahul and his entire team ,POSITIVE,,
ZCEr9dB6QvM,The movement for rejuvenation of the hope of deprived sections of society,The movement for rejuvenation of the hope of deprived sections of society,Tej Pratap,UCLe_gJ8NUIoczkfD79s6SGw,2022-09-11T15:28:36Z,the movement for rejuvenation of the hope of deprived section of society ,POSITIVE,,
ZCEr9dB6QvM,Greatest work by Rahul Gandhi 🙏🙏🙏,Greatest work by Rahul Gandhi 🙏🙏🙏,Bhavesh bhavesh,UCkCPSiuEMDbjwt6Nq6MKleA,2022-09-11T15:59:29Z,greatest work by rahul gandhi ,POSITIVE,,
ZCEr9dB6QvM,It was much needed step for India raised by Rahul Gandhi... Bharat Jodo Yatra.. Lots of best wishesh for RaGa and all others with him...,It was much needed step for India raised by Rahul Gandhi... Bharat Jodo Yatra.. Lots of best wishesh for RaGa and all others with him...,Paro Komol,UCwVZPtl3uJmRwbbedST8qvg,2022-09-11T16:38:12Z,it wa much needed step for india raised by rahul gandhi bharat jodo yatra lot of best wishesh for raga and all others with him ,POSITIVE,,
ZCEr9dB6QvM,JAI CONGRESS,JAI CONGRESS,Gopal Pareek,UCWL1mXq_597B6ufbLBi4n6A,2022-09-11T15:15:50Z,jai congress ,POSITIVE,,
ZCEr9dB6QvM,What an unprecedented confidence is appearing in his eyes. May you live long Rahul Saheb. Godi Media and Andhbhakts will also be definitely inspired as afterall they are also first human being.,What an unprecedented confidence is appearing in his eyes. May you live long Rahul Saheb. Godi Media and Andhbhakts will also be definitely inspired as afterall they are also first human being.,John David,UC279-O7VwIFHt7LvwZsYP_w,2022-09-11T19:20:07Z,what an unprecedented confidence is appearing in his eye may you live long rahul saheb godi medium and andhbhakts will also be definitely inspired a afterall they are also first human being ,NEUTRAL,,
ZCEr9dB6QvM,"India, which was destroyed by BJP with communalism, now needs a re-independence","India, which was destroyed by BJP with communalism, now needs a re-independence",Dude,UCjnjrsIDPZzgCKSjTm86Pxg,2022-09-11T17:20:05Z,india which wa destroyed by bjp with communalism now need re independence ,NEGATIVE,CRITICISM,
ZCEr9dB6QvM,Rahul Gandhi honest politician and sensible leader,Rahul Gandhi honest politician and sensible leader,Charu Rane,UC5wI9yuHj9Lud1rC4y81B1Q,2022-09-11T17:35:25Z,rahul gandhi honest politician and sensible leader ,POSITIVE,,
ZCEr9dB6QvM,A heartly salute to ur perfect and justice news every time congratulations and God bless u all.....,A heartly salute to ur perfect and justice news every time congratulations and God bless u all.....,Shabbirkhan Jariwala,UChX8k4Ttr1mit0_uxGn2qWQ,2022-09-11T18:08:12Z,heartly salute to ur perfect and justice news every time congratulation and god bless all ,POSITIVE,,
ZCEr9dB6QvM,The most Decent and Graceful News Reader presents the news with utmost soberness. Superb.,The most Decent and Graceful News Reader presents the news with utmost soberness. Superb.,ZAHEER AHMED PATEL,UCSO2GdX-FISG2NpOkG0zWZQ,2022-09-12T00:32:47Z,the most decent and graceful news reader present the news with utmost soberness superb ,POSITIVE,,
ZCEr9dB6QvM,Fight was between wolf and sheep. But the blood has been drank by a clever fox.,Fight was between wolf and sheep. But the blood has been drank by a clever fox.,shinto kurian,UC_5I7Def5d0YvW9tphwcsog,2022-09-11T16:32:45Z,fight wa between wolf and sheep but the blood ha been drank by clever fox ,NEUTRAL,,
ZCEr9dB6QvM,LET  STITCH  NNNNNNN  UNITE  ....with BHARAT  JODO  YATRA......,LET  STITCH  NNNNNNN  UNITE  ....with BHARAT  JODO  YATRA......,Shabina Peer,UCkXo1BJQZXvZeIEWPbB64_Q,2022-09-11T15:22:59Z,let stitch nn unite with bharat jodo yatra ,POSITIVE,,
ZCEr9dB6QvM,PRIYANKA GANDHI ZINDABAD BHARAT JODO YATRA ZINDABAD MEHGAI HATAO DESH BACHAO GST KAM KARO MSP LAGU KARO JAI JAVAN JAI KISAN,PRIYANKA GANDHI ZINDABAD BHARAT JODO YATRA ZINDABAD MEHGAI HATAO DESH BACHAO GST KAM KARO MSP LAGU KARO JAI JAVAN JAI KISAN,Rifaqat Khan,UCgfHBmNZIySA8Lam3kk5MNQ,2022-09-11T17:47:35Z,priyanka gandhi zindabad bharat jodo yatra zindabad mehgai hatao desh bachao gst kam karo msp lagu karo jai javan jai kisan ,POSITIVE,,
ZCEr9dB6QvM,We support Congress..,We support Congress..,Saheb Yadav,UCJ3yXI0_RHHGE8-R0K79MyQ,2022-09-11T16:37:02Z,we support congress ,POSITIVE,,
ZCEr9dB6QvM,"A Prime Minister should be:<br>  •  A Good &amp; Efficient.<br>  •  Human being.<br>  •  Two and Only Two Qualities.<br>  •  Are Necessary and Sufficient.<br>  •  To be a Prime Minister:<br><br> Goodness:<br>  •  Must be a good and loving human being.<br>  •  With all his Heart, Mind and Soul.<br>  •  Saying, Good to be Good.<br>  •  Realistic and Dynamic Visionary.<br><br> Efficiency:<br>  •  Must be Healthy, Educated and Trained.<br>  •  Cultured and Loyal, human being.<br>  •  Able to perform his Work and Duties.<br>  •  Honestly and Efficiently.<br>  •  Scholar.<br>  •  Of Economics.<br>  •  Of Foreign Affairs.<br>  •  Of Perfectly Balanced.<br>  •  Relationships.<br>  •  Between or Among.<br>  •  The Center and The States.<br><br>A Prime","A Prime Minister should be:
  •  A Good & Efficient.
  •  Human being.
  •  Two and Only Two Qualities.
  •  Are Necessary and Sufficient.
  •  To be a Prime Minister:

 Goodness:
  •  Must be a good and loving human being.
  •  With all his Heart, Mind and Soul.
  •  Saying, Good to be Good.
  •  Realistic and Dynamic Visionary.

 Efficiency:
  •  Must be Healthy, Educated and Trained.
  •  Cultured and Loyal, human being.
  •  Able to perform his Work and Duties.
  •  Honestly and Efficiently.
  •  Scholar.
  •  Of Economics.
  •  Of Foreign Affairs.
  •  Of Perfectly Balanced.
  •  Relationships.
  •  Between or Among.
  •  The Center and The States.

A Prime",LALIT M,UC_y308HRBcwBYLsnf_htvwQ,2022-09-12T11:02:39Z,prime minister should be good efficient human being two and only two quality are necessary and sufficient to be prime minister goodness must be good and loving human being with all his heart mind and soul saying good to be good realistic and dynamic visionary efficiency must be healthy educated and trained cultured and loyal human being able to perform his work and duty honestly and efficiently scholar of economics of foreign affair of perfectly balanced relationship between or among the center and the state prime ,NEUTRAL,,
ZCEr9dB6QvM,Rahul honest leader h,Rahul honest leader h,VIVEK PAL,UCjfPn3lqNupclP9Bzn25F6w,2022-09-11T15:41:14Z,rahul honest leader ,POSITIVE,,
ZCEr9dB6QvM,"I am with you sir,... I support u this mission...","I am with you sir,... I support u this mission...",Mdfarhan Sheikh,UCgxfVN3NA-QcXtGNeaV1APA,2022-09-11T16:39:07Z,am with you sir support this mission ,POSITIVE,,
ZCEr9dB6QvM,Congratulations to Rahul Gandhi vote for congress party,Congratulations to Rahul Gandhi vote for congress party,chandrakant jadhav,UCg8Xodb9m63BoxOl6BM2QVQ,2022-09-11T15:24:28Z,congratulation to rahul gandhi vote for congress party ,POSITIVE,,
ZCEr9dB6QvM,"In 1660, for some trifling resistance to the imposition of a capitation tax, Aurangzeb took occasion to demolish the principal Shiwalas, and constructed Masjids or mosques with the same materials and upon the same foundations, leaving portions of the ancient walls exposed here and there, as evidences of the indignity to which the Hindoo religion had been subjected.”","In 1660, for some trifling resistance to the imposition of a capitation tax, Aurangzeb took occasion to demolish the principal Shiwalas, and constructed Masjids or mosques with the same materials and upon the same foundations, leaving portions of the ancient walls exposed here and there, as evidences of the indignity to which the Hindoo religion had been subjected.”",Sudhir kumar,UCZHQqag_E7SSnbAiSQXRGfg,2022-09-11T19:21:00Z,in 1660 for some trifling resistance to the imposition of capitation tax aurangzeb took occasion to demolish the principal shiwalas and constructed masjid or mosque with the same material and upon the same foundation leaving portion of the ancient wall exposed here and there a evidence of the indignity to which the hindoo religion had been subjected ,NEGATIVE,CRITICISM,Doubt
ZCEr9dB6QvM,"BJP should see itself about saling the institutions and corruptions. However, parties ha on no uh .","BJP should see itself about saling the institutions and corruptions. However, parties ha on no uh .",Rajshanti1964 Shanti,UCeGuUpdHg3iftIoux5Jwtxw,2022-09-11T17:13:33Z,bjp should see itself about saling the institution and corruption however party ha on no uh ,NEGATIVE,CRITICISM,
ZCEr9dB6QvM,Great leader of India educated leader! I am with Rahul Gandhi,Great leader of India educated leader! I am with Rahul Gandhi,Wasim Malik,UCVlYp5gTtK1qPOdnDQ6aX8Q,2022-09-11T18:44:04Z,great leader of india educated leader am with rahul gandhi ,POSITIVE,,
ZCEr9dB6QvM,"Bharat Jodo Yathra shocking even those who have done chariot journeys of hatred, hatred and communal riots.. 👍🇮🇳","Bharat Jodo Yathra shocking even those who have done chariot journeys of hatred, hatred and communal riots.. 👍🇮🇳",alice c,UC6elbRdTYZxspEEQCVgXqGQ,2022-09-11T19:02:15Z,bharat jodo yathra shocking even those who have done chariot journey of hatred hatred and communal riot ,NEGATIVE,CRITICISM,
ZCEr9dB6QvM,India flows with Rahul. Time has come for the finals.. 👍👍👍Great people participation. Save Nation rally 👍👍👍Counting the Cause of saving the Nation. What is spending is nothing.. 🙏🙏🙏👍,India flows with Rahul. Time has come for the finals.. 👍👍👍Great people participation. Save Nation rally 👍👍👍Counting the Cause of saving the Nation. What is spending is nothing.. 🙏🙏🙏👍,Thambi nelloore,UCbxz5K3SnNIkiLcnvK-xXoQ,2022-09-14T11:43:03Z,india flow with rahul time ha come for the final great people participation save nation rally counting the cause of saving the nation what is spending is nothing ,POSITIVE,,
