Unnamed: 0,user_id,username,id,date,Tweet,lang,replyCount,followersCount,preprocessed_text,category,sub-category,
649,2159217230,VinayaKantRai2,1.57E+18,2022-09-13 07:14:47+00:00,"#BharatJodoYatra CHANGING CLOTHES THREE TIMES A DAY
IS MUCH BETTER
THAN 
DOING SAJDA BEFORE HIGH COMMAND 
AT LEAST 3 TIMES A DAY
OTHERWISE FEAR OF BEING IGNORED BY HC
@narendramodi_in 
@AmitShah 
@myogiadityanath https://t.co/2DxEZwQ2t3",en,0,179,changing clothes three time day is much better than doing sajda before high command at least time day otherwise fear of being ignored by hc URL ,negative,criticism,
650,1.41E+18,Kishorn25,1.57E+18,2022-09-13 07:14:45+00:00,"@iprashantm13 And, 
After @AamAadmiParty ???

Cc 
@HardikPatel_ @BJPGujarat @BJPGujarat1 @BJPGujarat2022 @CMOGuj @BJPLive @BJP4India @JPNadda @INCGujarat @IncGeetSethi #BharatJodoYatra #Newsnight #news #India",en,0,107,and after cc ,,,
652,2766671418,INC_Andhra,1.57E+18,2022-09-13 07:14:29+00:00,APCC Co-ordination Committee Member Smt. @SunkaraPadmasri garu walking along with @RahulGandhi Garu during the #BharatJodoYatra earlier today. https://t.co/7LHuS5vGER,en,0,30513,apcc co ordination committee member smt garu walking along with garu during the earlier today URL ,,,
659,1.06E+18,KishanTanwar10,1.57E+18,2022-09-13 07:14:11+00:00,"@INCIndia @RahulGandhi Jai Congress Vijay Congress
#BharatJodoYatra",en,0,2596,jai congress vijay congress ,neutral,,
667,1.06E+18,KishanTanwar10,1.57E+18,2022-09-13 07:13:46+00:00,"@INCIndia Congress Party Jindabad
#BharatJodoYatra",en,0,2596,congress party jindabad ,neutral,,
676,1471511138,PtNandKishoreDe,1.57E+18,2022-09-13 07:13:20+00:00,"#BharatJodoYatra
#Truth and #Realties
#Behind The #Curtains https://t.co/MmiCjoZyPd",en,0,3852,and the URL ,,,
677,2538055734,Trendsetting123,1.57E+18,2022-09-13 07:13:18+00:00,"@anushakunmittal @Pawankhera @RShivshankar @navikakumar @PadmajaJoshi @_pallavighosh @INCTharoorian @ShashiTharoor @PriyaaReturnz @narendramodi @bole_bharat @FreedaNicholas Shameless #GodiMedia 
U can Stew in your hate, Rahul is a #Trendsetter, he does no",en,1,6789,shameless can stew in your hate rahul is he doe not need spineless sold out medium like people but remember what will answer your people when they ask what did do to save this country URL ,negative,criticism,
679,63073975,madversity,1.57E+18,2022-09-13 07:13:11+00:00,"#RahulGandhi says he is participating in the #BharatJodoYatra as a ""member"" of @INCIndia and not leader. But why is the party's official Twitter ID focusing mainly on him &amp; not on other participating ""members""? Why blame mainstream media? Everything is statistically verifiable",en,3,238206,say he is participating in the a member of and not leader but why is the party official twitter id focusing mainly on him amp not on other participating member why blame mainstream medium everything is statistically verifiable ,,,
689,282063149,M_author,1.57E+18,2022-09-13 07:12:31+00:00,"They think wishfully a chanced pic with pappu byaiya might change their life. They don't know it's like a dream that will never be fulfilled. Pappuji won't recognize them after yatra and INC is already helpless. 
#Truth 
#TruthOrDare 
#BharatJodoYatra https://t.co/AqZac0xEd9",en,0,375,they think wishfully chanced pic with pappu byaiya might change their life they don know it like dream that will never be fulfilled pappuji won recognize them after yatra and inc is already helpless URL ,negative,criticism,
710,1.13E+18,KibaVenisha,1.57E+18,2022-09-13 07:11:44+00:00,"Their love and trust keep the Padyatris motivated to fight for an inclusive Bharat. ❤️
#BharatJodoYatra 🇮🇳 https://t.co/06NlmviPRN",en,1,23678,their love and trust keep the padyatris motivated to fight for an inclusive bharat URL ,positive,,
715,1.26E+18,Appledo13569910,1.57E+18,2022-09-13 07:11:15+00:00,lol. this news channel is showing this chamgaadar more than rg and #BharatJodoYatra ... bjp has its bets placed on this chamgaadar for sure in upcoming gujarat election to get the opposition votes split by him. 😝 https://t.co/M0hnYI8Gf8,en,0,462,lol this news channel is showing this chamgaadar more than rg and bjp ha it bet placed on this chamgaadar for sure in upcoming gujarat election to get the opposition vote split by him URL ,negative,hate,
717,8.38E+17,hisamuddink51,1.57E+18,2022-09-13 07:11:12+00:00,@SinghRakeshKu14 @Divyadrashti1 @AnilKum04619533 @Hisamud47588796 @Ahimsa1616 @Ramesh270549 @SudhirDevSharma @JitendraManoha6 @AaqCyrus @RajeshS50119232 @SavitaSikarwar @ADiravia @aj23004007 @RajeshK83114811 @_Mahakal_D_ @Chandra51364237 @RajaRajavira @Ra,en,2,9276,thalaiva is hope URL ,,,
720,1.11E+18,NavjyotiPatnaik,1.57E+18,2022-09-13 07:11:09+00:00,"“Happiness is when what you think, what you say, and what you do are in harmony.”
~ Mahatma Gandhi

Let’s unite India from Kashmir to Kanyakumari to make her every person happy! #BharatJodoYatra https://t.co/aJmd5K18Vh",en,2,1933,happiness is when what you think what you say and what you do are in harmony mahatma gandhi let unite india from kashmir to kanyakumari to make her every person happy URL ,positive,,
722,1.43E+18,Mohan08417213,1.57E+18,2022-09-13 07:11:02+00:00,"@AamAadmiParty 's misinformation, fake propaganda out of public funds, #Curruption, communal hate politics.. R in the public domain. Farce, inefficiencies can't be wrapped. It has to come out. 
#BharatJodoYatra , @RahulGandhi . https://t.co/eEsUxIkFFz htt",en,0,163,misinformation fake propaganda out of public fund communal hate politics in the public domain farce inefficiency can be wrapped it ha to come out URL URL ,neutral,,
725,9.59E+17,MDKareemWadi,1.57E+18,2022-09-13 07:10:48+00:00,"With every step we take in #BharatJodoYatra, India moves forward with us. Step by step.. we get closer to development, progress, growth, &amp; a peaceful &amp; glorious nation. https://t.co/z6pHj9tTEW",en,0,1146,with every step we take in india move forward with u step by step we get closer to development progress growth amp peaceful amp glorious nation URL ,positive,,
729,2734902552,vinushareddyb,1.57E+18,2022-09-13 07:10:35+00:00,"After 145 days @INCIndia will be further weakened
Even after 145 years @RSSorg will work for Bahrat mata with support of patriots
Shame on #Rahulgandhi 
#BharatJodoYatra is a sham https://t.co/vjYR3Y1WXs",en,0,2407,after 145 day will be further weakened even after 145 year will work for bahrat mata with support of patriot shame on is sham URL ,positive,,
739,1.06E+18,SevadalMB,1.57E+18,2022-09-13 07:10:18+00:00,"Another inspiring and motivating story of 27 year old Chhattisgarh women Parvati, walking all alone , Shri @GauravPandhi caught up with her during #BharatJodoYatra When he offered help, she said “ ladki hu lad sakti hu”

Salute to her spirit👍🙏❤️ https://t.co/FgvEPdkx5L",en,1,9318,another inspiring and motivating story of 27 year old chhattisgarh woman parvati walking all alone shri caught up with her during when he offered help she said ladki hu lad sakti hu salute to her spirit URL ,positive,,
751,1.27E+18,KJSingh12518759,1.57E+18,2022-09-13 07:09:55+00:00,"#Modi is a very petty politician, a street urchin, nothing more.

#BharatJodoYatra 
#भारत_जोड़ो_यात्रा https://t.co/6EEEvJrS61 https://t.co/vZEUZBhP3y",en,0,1260,is very petty politician street urchin nothing more URL URL ,negative,hate,
752,1.57E+18,logical_INC,1.57E+18,2022-09-13 07:09:52+00:00,"Hello BJP Kerala, since you guys master in forming government without having majority can please make k e in Kerala too just for next 15 days

#BharatJodoYatra is from Kanyakumari to Kashmir by foot (not by auto rickshaw) so it take 20 dyas to cross kerala. https://t.co/o2c5A9Cml8",en,0,83,hello bjp kerala since you guy master in forming government without having majority can please make in kerala too just for next 15 day is from kanyakumari to kashmir by foot not by auto rickshaw so it take 20 dyas to cross kerala URL ,negative,hate,
759,1.13E+18,Arasu2021,1.57E+18,2022-09-13 07:09:41+00:00,"@Pawankhera @SupriyaShrinate @Jairam_Ramesh @INCIndia
@srinivasiyc

Can you please take action on this man? He's deliberately undermining Rahul Gandhi and the #BharatJodoYatra for the last few days and endorsing even fake news like the one from @smritiira",en,0,330,can you please take action on this man he deliberately undermining rahul gandhi and the for the last few day and endorsing even fake news like the one from URL ,neutral,,
765,1397397457,ShrayesRM,1.57E+18,2022-09-13 07:09:24+00:00,"From Cycle Yatra to Padyatra, the love and support of the people remain intact.""

#YatraStories 
#BharatJodoYatra 🇮🇳",en,0,251,from cycle yatra to padyatra the love and support of the people remain intact ,positive,,
782,140047339,DrAMSinghvi,1.57E+18,2022-09-13 07:08:43+00:00,"Extreme trads are like extreme left loonies. There is a global left right full circle spectrum Hitler = Mussolini = Stalin = Mao. That's what makes Indians inherently unique, they don't tolerate, they integrate. #BharatJodoYatra",en,9,274672,extreme trad are like extreme left loony there is global left right full circle spectrum hitler mussolini stalin mao that what make indian inherently unique they don tolerate they integrate ,neutral,,
792,1346143969,teegeekay62,1.57E+18,2022-09-13 07:08:15+00:00,@GauravPandhi @RahulGandhi @priyankagandhi Awesome - the determination. So heartening to see so many youngsters during this #BharatJodoYatra.  Gives a lot of hope that all is not lost yet.,en,0,65,awesome the determination so heartening to see so many youngster during this give lot of hope that all is not lost yet ,positive,,
793,2258684346,hjmainuddin,1.57E+18,2022-09-13 07:08:14+00:00,Met KPCC minority state president and Mlc  Janab k @AbdulJabbarINC ji at his residence Davangere and  Received blessings and guidance Along with District Waqf board chairman Mohammad siraj sab  Jawahar Bal Manch Jawahar Bal Manch - Karnataka #BharatJodoBaccheJodo #BharatJodoYatra https://t.co/h1nJdaz7YO,en,0,1517,met kpcc minority state president and mlc janab ji at his residence davangere and received blessing and guidance along with district waqf board chairman mohammad siraj sab jawahar bal manch jawahar bal manch karnataka URL ,neutral,,
794,140047339,DrAMSinghvi,1.57E+18,2022-09-13 07:08:06+00:00,I don't understand this obsession with civilizational dating. The world is an immigration cycle started from Africa. India is a civilization itself &amp, all who integrated are Bhartiyas despite their own diverse practises. That is unity in diversity. #BharatJodoYatra,en,3,274672,don understand this obsession with civilizational dating the world is an immigration cycle started from africa india is civilization itself amp all who integrated are bhartiyas despite their own diverse practises that is unity in diversity ,neutral,
799,1.43E+18,Mohan08417213,1.57E+18,2022-09-13 07:07:52+00:00,"The stooges,,@AamAadmiParty planted n nurtured by @BJP4India , @RSSorg   definitely is equal to or worse, which have been proved. Ur lies, jhumle, farce, fraudulent means tormented India.
#BharatJodoYatra cementing, uniting India. 
@RahulGandhi , @INCIndia . https://t.co/eEsUxIkFFz https://t.co/ibWKPUM7bW",en,0,163,the stooge planted nurtured by definitely is equal to or worse which have been proved ur lie jhumle farce fraudulent mean tormented india cementing uniting india URL URL ,negative,criticism,
801,1.48E+18,rg_0452,1.57E+18,2022-09-13 07:07:38+00:00,#BharatJodoYatra #BharatJodoBegins #bharatjodo #rahulgandhi #CongressNuKaamBoleChe #congress #todonahijodo #GujaratElections2022 #HimachalPradesh  #Gujarat  vote for congress save Gujarat and Himachal Pradesh from bjp https://t.co/wWpAMccmIj,en,0,19,vote for congress save gujarat and himachal pradesh from bjp URL ,neutral,,
811,1.12E+18,DhivCM,1.57E+18,2022-09-13 07:06:42+00:00,"And we smile, hold hands and keep on walking ♥️ #BharatJodoYatra (n/n)",en,0,17420,and we smile hold hand and keep on walking ,positive,,
812,1.12E+18,DhivCM,1.57E+18,2022-09-13 07:06:41+00:00,"Organisers at the campsite sometimes run short of things but they never run short of patience &amp; kindness. Yatris, on the other hand, have toned down their demands and there’s an overall sense of appreciation and gratitude. (4/n) #BharatJodoYatra",en,1,17420,organiser at the campsite sometimes run short of thing but they never run short of patience amp kindness yatris on the other hand have toned down their demand and there an overall sense of appreciation and gratitude ,neutral,,
820,1.51E+18,kulkarnibhaai,1.57E+18,2022-09-13 07:06:08+00:00,"@minicnair Not even Country Division or Emergency kind of situation had shaken ideology &amp; firmness of RSS &amp; BJP for later, what the hell #BharatJodoYatra do?

You live in your own La La Land Mini, don't you.",en,0,115,not even country division or emergency kind of situation had shaken ideology amp firmness of r amp bjp for later what the hell do you live in your own la la land mini don you ,negative,criticism,
833,138347068,TheSiasatDaily,1.57E+18,2022-09-13 07:05:15+00:00,The @INCindia leaders marched along the streets without an umbrella when it was raining. https://t.co/2G2gr91Zpt #BharatJodoYatra,en,0,28645,the leader marched along the street without an umbrella when it wa raining URL ,neutral,,
846,1.09E+18,SevadalSTA,1.57E+18,2022-09-13 07:04:38+00:00,Listen to some of the yatris.This is what they said about Shri @RahulGandhi ji and #BharatJodoYatra https://t.co/yWDqIrbdxG,en,0,949,listen to some of the yatris this is what they said about shri ji and URL ,neutral,,
850,303886753,rajeshnirmal12,1.57E+18,2022-09-13 07:04:24+00:00,"Day- 7 #BharatJodoYatra 
After getting wet himself, he gave his umbrella to save a small child from the rain, the real hero of the country, @RahulGandhi. https://t.co/AIThF2a6Lb",en,0,406,day after getting wet himself he gave his umbrella to save small child from the rain the real hero of the country URL ,positive,,
854,70671027,kind_indian,1.57E+18,2022-09-13 07:04:15+00:00,"...in six decades, India will disintegrate. I gave cogent reasons and a convincing chronology. We are in that sixth decade — 2020 to 2029 — now and what I stated then appears to be coming true...

https://t.co/tb9te3abiC #BharatJodoYatra",en,0,252,in six decade india will disintegrate gave cogent reason and convincing chronology we are in that sixth decade 2020 to 2029 now and what stated then appears to be coming true URL ,neutral,,
855,9.77E+17,Gautam_Kashyap3,1.57E+18,2022-09-13 07:04:15+00:00,"@ndtv @ndtv we will you finish you first.. 

Have no doubt about it. 

As for #Kejriwal, he will be finished my his master's themselves. 

#BharatJodoYatra",en,1,2958,we will you finish you first have no doubt about it a for he will be finished my his master themselves ,negative,criticism,
856,1.05E+18,SevadalKL,1.57E+18,2022-09-13 07:04:12+00:00,"A small boy joined for the cause a United India #BharatJodoYatra with his guardian, despite light drizzle https://t.co/9HL8MyHwIg",en,0,6499,small boy joined for the cause united india with his guardian despite light drizzle URL ,positive,,
869,1.54E+18,Rafan_Carrie,1.57E+18,2022-09-13 07:03:41+00:00,"@NarundarM And that too good one!
The images shared by RaGa are very heartwarming. Kudos to the photographer for capturing those.
#BharatJodoYatra",en,0,78,and that too good one the image shared by raga are very heartwarming kudos to the photographer for capturing those ,positive,,
