username,orig_sentence,cleaned_sentence,category,sub-category
tweets_indianaga,"#indianpolitics From distribution of Revadis to allotment of flats to Rohingya refugees, from inducting criminals and rapists in the cabinet to letting politicians serving jail terms to enjoy Five-Star treatment in prison. Indian democracy mein SAB CHALTA HEI !",distribution revadis allotment flat rohingya refugee induct criminal rapist cabinet let politician serve jail term enjoy fivestar treatment prison indian democracy mein sab chalta hei,negative,criticism
tweets_RS_Brar,"Dropping Gadkari and not including UP CM Yogi Adityanath in BJP's new parliamentary board is the biggest and most important political news of the year in India 

#indianpolitics #BJPParliamentaryBoard #modi4pm2024",drop gadkari not include cm yogi adityanath bjps new parliamentary board big important political news year india,negative,criticism
tweets_krishnkantj,Law minister of Bihar was supposed to surrender to police on 16th August against a warrent. Instead he was taking oth of becoming Law minister on the same day. Lol #indianpolitics #BiharPoliticalCrisis #BiharPolitics #NitishKumar #palturam #anpadhtejasvi,law minister bihar suppose surrender police 16th august warrent instead take oth become law minister day lol,negative,criticism
tweets_arunjeba,"#IndianPolitics

How to #Slay #Sanghis jumla propagandas in 80 seconds... Learn it from #PTR., #Finance Minister of #Tamilnadu... 🔥🔥

#Sambhavam-na this one... Loop mode... 🔥

( ** And during #GofdiMedia anchor blah blah question, #PTR's reaction... Lit... 😁 ** ) https://t.co/UkYqqaKlmz",jumla propagandas 80 second learn minister loop mode anchor blah blah question reaction lit,negative,criticism
tweets_Sukhwinderkkp,"Politics is not game,but serious business.
#IndianPolitics",politics not gamebut serious business,negative,criticism
tweets_arnjra,"Is it justified to humiliate Veer Savarkar to tease BJP?

My article ✍️✍️ 

#Savarkar #VeerSavarkar #BJP #blog #indianpolitics #PoliticsLive 
#Congress 

https://t.co/jLg4leal0S",justified humiliate veer savarkar tease bjp article,negative,criticism
tweets_prasad_cmv,"@asadowaisi Sir, finally you responded. I was searching for your tweet when your party's MLA's sons did the same crime few months back. At least it is understood that you condemn it only if the culprits are not from your party. 
I guess this is how #india",sir finally respond search tweet party mlas son crime month back least understood condemn culprit not party guess,negative,criticism
tweets_kukkooraaz,"Our PM is trying hard to get Nobel Peace Prize and he is willing to do whatever it takes.  Now I  thik he even dreaming it while sleeping. 
(At least his willing to go against his vote bank) 
#indianPM #IndiaAt75 #indianpolitics",pm try hard get nobel peace prize willing whatever take thik even dream sleep least willing go vote bank,negative,criticism
tweets_hemantmishra10,"Tej is an illiterate MLA who face difficulty in reading hindi. His father tried to get him admission ..(wiki https://t.co/pUqect8mZ8)  is new Minister of Env. Forest and Climate Change in Bihar #AzadiKaAmritMahotsav #PMModiSpeech 
@NitishKumar
 #gazabbihar 
@ndtv
 #indianpolitics",tej illiterate mla face difficulty read hindi father try get admission wiki new minister env forest climate change bihar,negative,criticism
tweets_Rishiexecs,Why has @nitin_gadkari been sidelined &amp,sideline amp,negative,criticism
tweets_RishabhMPratap,"Interestingly, @BSYBJP is part of the new parliamentary board. Looks like he truly has nine political lives. #BJP #IndianPolitics",interestingly part new parliamentary board look like truly nine political life,negative,criticism
tweets_RishabhMPratap,Another long time member @ChouhanShivraj has also been dropped. Sources within the party says his exclusion has been done to avoid @myogiadityanath’s candidature. #BJP #IndianPolitics,another long time member also drop source within party say exclusion avoid candidature,negative,criticism
tweets_IsSarif,"@AJEnglish #BilkisBano 
#BilkisBanoCase 

It's deep low and shame !! #IndianPolitics",deep low shame,negative,criticism
tweets_RuhulAm02930752,"Time speaks in politics. many times values,pride and conflict are erased between https://t.co/hVuYmcJc8H Nitish Kumar Ji  and Tejashwi Yadav Ji for example. #Politics #indianpolitics @ABPNews @NitishKumar  @yadavtejashwi @MamataOfficial  @abhishekaitc @AitcTajmul @PrashantKishor https://t.co/Ti2HqctBZt",time speaks politics many time valuespride conflict erase nitish kumar ji tejashwi yadav ji example,negative,criticism
tweets_DrSundr,"At present, politicians are projecting some freedom fighters as great and some as  selfish. 
This will not help the country. Instead, it will polarise people more and more. 
Why not we concentrate on present issues of the people and try to solve them? 
#IndianPolitics",present politician project freedom fighter great selfish not help country instead polarise people not concentrate present issue people try solve,negative,criticism
tweets_Bijendr23359036,"India's few state's futures are in the hands of ......... 
No word to describe it.
#history #republicans #modi #indianpolitics  #socialism  #communism #democracy #amitshah #delhi #trending #capitalism #kag #indian #conservatives #rightwing #media #elections #Congress #AAP https://t.co/V7ySIRc3Cn",indias state future hand word describe,negative,criticism
tweets_asriankush,"🧵1/2 #Canada has over a million job vacancies and counting... 
#India has way over a million unemployed people and counting.. 
Finally I understand that extra 2ab in (a+b) ^2
#Unemployment #indianpolitics
https://t.co/VickSzj6dD",12 million job vacancy count way million unemployed people count finally understand extra 2ab ab 2,negative,criticism
tweets_ajitpardeshi,"Pahle Nehru pe attack, Ab Indira ji. this attitude of BJP sucks. Were we in the dark ages till April 2014? Every PM contributed to building this nation. Indira ji led the country in the 1971 war that liberated East Pakistan. BJP? partitioned us again after 1947. #indianpolitics https://t.co/nA73oeLufm",pahle nehru pe attack ab indira ji attitude bjp suck dark age till april 2014 every pm contribute building nation indira ji lead country 1971 war liberate east pakistan bjp partition u 1947,negative,criticism
tweets_suryinho,"#FIFA bans #IndianFootball !! Way to go #indianpolitics an amazing start to the 76th year after #IndiaAt75 and #IndependenceDay. Very sad!!! Hope at least this brings some change.

#IndiaNeedsToChange #SaveIndianFootball #AIFF",ban way go amazing start 76th year sad hope least brings change,negative,criticism
tweets_RohithRitzz,"How the BJP plotted it’s massive expansion in the past decade using every tactic and method.
#bjp #india #narendramodi #modi #congress #amitshah #hindu #politics #rahulgandhi #HindusUnderAttack #indian #hinduism #news #Stalin #Annamalai #indianpolitics #covid #TamilNadu https://t.co/KN1MMS7B99",bjp plot massive expansion past decade use every tactic method,negative,criticism
tweets_AmolShivajGhuge,"Why politicians are not mentioning themselves as a politician in affidavit?
When they are already into politics!
Also what type of agriculturist they're?
Are they actually aware of things to do in farm?🥲🥲
#GenuineQuestion 
#indianpolitics 
#Agriculturist",politician not mention politician affidavit already politics also type agriculturist theyre actually aware thing farm,negative,criticism
tweets_IsSarif,"@ashoswai People sometimes ask for one single moment which can make you Hopeless, this is the one. 

Someone watch their children grown up in front of them.  And Someone watch Indian Justice System drowning into air like this. 😞

#IndianPolitics",people sometimes ask single moment make hopeless someone watch child grow front someone watch indian justice system drown air like,negative,criticism
tweets_ToTheeePoint,"@alok_ajay nailed it.

Clueless opposition is ranting about Parivarwaad in @BJP4India, when in reality it’s their own parties that master this art.

#deshnahinjhuknedenge 
#indianpolitics 

@AMISHDEVGAN @SudhanshuTrived @BJYM https://t.co/cbAYlfvRxO",nailed clueless opposition rant parivarwaad reality party master art,negative,criticism
tweets_fpjindia,"#ArvindKejriwal birthday: Here's a look back at his journey from being civil servant to #politician 

@ArvindKejriwal 

#HappyBirthdayArvindKejriwal #Politics #India #Delhi #DelhiNews #BirthdaySpecial #IndianPolitics 

https://t.co/fgdLPm81SR",birthday look back journey civil servant,negative,criticism
tweets_ChunavMitra,"#wordoftheday - Silent Majority
These je an unspecified large group of people in a country or group who do not express their opinions publicly.  #politics #politicalwordbook #indianpolitics #election #electionday #dictionary  #learnnewwords #understandingpolitics https://t.co/88rccHew0r",silent majority je unspecified large group people country group not express opinion publicly,negative,criticism
tweets_jaysuryadeb,"@scroll_in @thefield_in why do these #Indian authorities screw up every time at the international stage! especially while hosting an intl sporting event. Greed, corruption just couldn’t wait till after the world cup. Another CWG 2010 fiasco in the makin",authority screw every time international stage especially host intl sport event greed corruption couldnt wait till world cup another cwg 2010 fiasco makin,negative,criticism
tweets_tweet2rajesh_k,"@madan3 Correct, but as per constituency who have an immense majority they can decide how the nation will go, it may be a party or a family or a ideology group, finally who give the best or confidence to the last citizen they only win again, change your v",correct per constituency immense majority decide nation go may party family ideology group finally give best confidence last citizen win change v,negative,criticism
tweets_TheBitt11070067,"Why Indian politics has become envy politics???
@BJP4India @INCIndia @AamAadmiParty 
#Politics #indianpolitics",indian politics become envy politics,negative,criticism
