,"user_id","username","id","date","Tweet","lang","replyCount","followersCount","category","sub-category",,
104,2789701550,"AfAysh",1.57402E+018,"2022-09-25 13:00:52+00:00","To the #UkraineRussiaWar sympathisers .... this is #kashmir ,where human beings are being butchered, raped and lynched for more than 7 decades under illegal occupation by #India ... dare to raise voice for them because #kashmirilivesmatter !!
#GenocideOfUkrainians 
#Islamophobia https://t.co/giNorpEMqI","en",1,1675,,,,
105,4916905393,"Abu_Ruqoyah",1.57402E+018,"2022-09-25 13:00:15+00:00","If we don't know of any country, we ALL knew where the one emanating from Nigeria is.

#Islam #islamophobia #Muslim https://t.co/X8DhpY13vX","en",0,246,,,,
106,40491446,"RaulAPinto",1.57402E+018,"2022-09-25 12:53:53+00:00","A friendly reminder than the fight for women not-wearing hijabs in Iran is the same for women wearing them in Canada. It's the women's right to wear or not wear whatever they want without receiving backlash from others. #Islamophobia","en",0,633,,,,
107,41067587,"dewanirish",1.57402E+018,"2022-09-25 12:42:19+00:00","@ShefVaidya Hmm... Carry On. #Islamophobia #India","en",0,109,,,,
108,1.51239E+018,"GiaMari85",1.57401E+018,"2022-09-25 12:23:11+00:00","In the #Sindh province of #Pakistan, a minor Hindu girl was kidnapped. Will @BBhuttoZardari still claim that #Islamophobia is on the rise around the globe notwithstanding the horrible state of non-Muslims' lives in Pakistan?

@CChristineFair  @jihadwatchRS  @VeengasJ","en",0,63,,,,
109,373441904,"neilopayno",1.57401E+018,"2022-09-25 12:21:38+00:00","Labour is an Islamophobic cess pit. 

Muslims are clearly unwelcome in the party, in politics or British society. 

#LabourFiles #islamophobia https://t.co/GOlmiDoVtg","en",0,688,,,,
110,19827010,"bdnews24",1.57401E+018,"2022-09-25 12:17:07+00:00","ধর্ম অবমাননা: কারাগারে রোকেয়া বিশ্ববিদ্যালয়ের শিক্ষার্থী #Bangladesh #Hindu #Islamophobia https://t.co/KRma96mXED","bn",0,223335,,,,
111,4836147373,"sanchi_tyagi_",1.57401E+018,"2022-09-25 12:06:48+00:00","#RealityCheck 
Stop rape and the forced conversion
#islamophobia #HinduLivesMatters #Pakistan #HumanRights 
@GovtofPakistan @PakistanUN_NY @CMShehbaz @BBhuttoZardari https://t.co/iFMHU4LCIL","en",0,471,,,,
112,1.38372E+018,"asianpeace_org",1.57401E+018,"2022-09-25 12:00:58+00:00","RSS Hindu mentality reached Britain
https://t.co/YVVezUZGPb
#RSS #Hindu #Britain #modi #islamophobia https://t.co/us5jw2Mwq1","en",0,854,,,,
113,1.0251E+018,"trtworldforum",1.57401E+018,"2022-09-25 11:58:00+00:00","“Our discourse today is dealing with a society completely ignorant of others where we are still talking about #xenophobia and #Islamophobia.” Watch Ibrahim Anwar’s (@anwaribrahim) full keynote speech at #TRTWorldForum2019 here: https://t.co/gUWUkcX3iz","en",1,13970,,,,
114,1.47409E+018,"Kosem01",1.57399E+018,"2022-09-25 11:14:26+00:00","#Islamophobia https://t.co/FCY3tz3Dpf","qht",0,34,,,,
115,403338386,"TellMamaUK",1.57399E+018,"2022-09-25 11:13:00+00:00","The free Tell MAMA app is available on iOS and Android devices. It makes reporting all forms of anti-Muslim hate and #Islamophobia much easier.

iOS: https://t.co/HQFLmCT6Uu 
Android: https://t.co/xFTfFGHNOr https://t.co/se92fLCNwy","en",0,38145,,,,
116,1.56623E+018,"crimereportsIn1",1.57399E+018,"2022-09-25 11:11:47+00:00","India: Pictures of two Muslim cattle traffickers shot by police encounter in Fatehpur district of Uttar Pradesh. #Islamophobia https://t.co/S1Jq6gDrJR","en",36,74,,,,
117,2191892016,"indian_online",1.57399E+018,"2022-09-25 11:02:37+00:00","@bariweiss @husainhaqqani One should extract more statistics of people involved in these 500 bombings &amp; their religion

I guess one particular religion will account for 70-80% of these despite being less than 8-10% of Swedish population

#Islamophobia","en",0,5,,,,
118,3650610317,"VoiceOfIslamUK",1.57399E+018,"2022-09-25 10:55:17+00:00","What do race &amp; racial identity mean in Britain? What are the historical legacies of colonialism, slavery &amp; racial supremacy?  

#FaithinFocus discusses at 11 am GMT whether #Islamophobia is a kind of #racism. 

Listen back: 
https://t.co/lKeEzCCOPp https://t.co/rUoAdBBLLC","en",0,12671,,,,
119,270788428,"xunaed",1.57399E+018,"2022-09-25 10:53:52+00:00","@JSchanzer What happens to #Palestine? To #Israel's #Apartheid policy? #Occupation? Illegal settlement? Extra judicial arrests, killings? Bombings, demolitions, terrorism? Spreading Propaganda? #Islamophobia? Arab phobia?  #Israel #IsraeliCrimes #Palestin","en",0,623,,,,
120,9.10385E+017,"GutsyVoice",1.57399E+018,"2022-09-25 10:53:16+00:00","EXPOSED! Undercover footage of a 2014 youth camp in #London organised by HSS, the overseas wing of the Indian #Hindutva fascist group RSS, responsible for so many atrocities against #Muslims in #India.

#Islamophobia 

https://t.co/zXCWuEWV8P","en",0,10309,,,,
121,3237178900,"youdebunked",1.57399E+018,"2022-09-25 10:51:52+00:00","@halalfrijole It proves #Islamophobia and the worship of the “self” (nafs)","en",0,1281,,,,
122,1.0856E+018,"misswildflower1",1.57398E+018,"2022-09-25 10:20:24+00:00","Women attacked in the Middle East for not wearing hidjaab. Women attacked in the west and india for wearing hidjaab. Here’s a crazy thought: i dont think women are the problem #mahsamini #hijab #Islamophobia","en",0,403,,,,
123,8.05781E+017,"msuhaib_raza",1.57398E+018,"2022-09-25 10:15:40+00:00","""This attack on #PFI is the continuation form of #Islamophobia""

This attack is the start to end many other muslim organisations who is questioning Govt.
@PFIOfficial

#SaveTheRepublic #PFIRaids #PFICrackdown #PFI #PFIJhukegaNai #NIA #ED
#IStandWithPFI https://t.co/bbjuNLLlcT","en",0,842,,,,
124,1.54222E+018,"saulcallsaul",1.57398E+018,"2022-09-25 10:09:29+00:00","@KhaledBeydoun Obvious....world would rally up for anything anti Islam. #Islamophobia","en",0,15,,,,
125,1164753282,"AnjaanRahi7",1.57398E+018,"2022-09-25 10:05:55+00:00","He is an MP and National Spokesperson of...
.
.
@INCIndia 
Talking the language of BJP IT cell.
He is a repeat offender of Hate Speech against Muslims.
.
Do you approve it?
@RahulGandhi 
@Kamru_Choudhury 
#Islamophobia #India 
@cjwerleman @Sam @ShamsTabrezQ https://t.co/AP0FtgLmpx","en",0,699,,,,
126,9.10385E+017,"GutsyVoice",1.57397E+018,"2022-09-25 09:53:11+00:00",".@NHS slightly concerned Dr Keyur Buch is spreading #Islamophobia on social media.  

@gmcuk surely this a breach of ethics code?! https://t.co/Uhc8VkM65F","en",0,10309,,,,
127,9.39924E+017,"KenefeManaiche",1.57397E+018,"2022-09-25 09:48:53+00:00","France: Yet another islamophobic cartoon from Charlie Hebdo implying that France is controlled be radical Islamists. #Islamophobia https://t.co/JLGX0mnDBP","en",1,316,,,,
128,1.30437E+018,"KhadijaSoulmate",1.57397E+018,"2022-09-25 09:44:16+00:00","They don't fight for Mahsa, They fight against religion,they burned the banner of Imam Hussain (as).

#Islamophobia #IranProtests2022 https://t.co/50m0kEmRnk","en",0,3499,,,,
129,1.42469E+018,"peaceactivist54",1.57397E+018,"2022-09-25 09:18:14+00:00","They don't fight for Mahsa, They fight against religion,they burned the banner of Imam Hussain (as).

#Islamophobia https://t.co/KG1fQcdn5z","en",0,593,,,,
130,9.49369E+017,"Anthromarmalade",1.57396E+018,"2022-09-25 08:50:03+00:00","@sedarslann #Islamophobia #kemalist #complainer","qme",0,437,,,,
131,1.45982E+018,"__Se_her_",1.57396E+018,"2022-09-25 08:46:48+00:00","@sherlock__123 @Sadhvi_prachi @pushkardhami मंदिर और मठों की जांच कराकर हिंदू महिलाओं को सुरक्षित माहौल देने के बजाएं इनका ध�","hi",1,722,,,,
132,1.25832E+018,"mikhan700",1.57395E+018,"2022-09-25 08:18:01+00:00","@AhmedKhabeer_ #Islamophobia","qme",0,5941,,,,
133,1042272523,"camancher2012",1.57395E+018,"2022-09-25 08:16:11+00:00","The case of #Islamophobia in #Xinjiang by #CCPChina 

#Muslims #HumanRights #HumanRightsViolations https://t.co/uVaRGvP5np","en",0,899,,,,
134,1.50447E+018,"Viswadrik",1.57395E+018,"2022-09-25 08:12:54+00:00","These words needs to be written in Gold..

#PFI #Islam #Muslims #SardarPatel #Hindutva #Islamophobia #Pakistan #HinduRashtra https://t.co/sbd73iJyh2","en",0,21,,,,
135,485954672,"anees115",1.57395E+018,"2022-09-25 08:08:26+00:00","#Hindutva #Islamophobia https://t.co/ejER777arZ","qht",0,2720,,,,
136,1.25832E+018,"mikhan700",1.57395E+018,"2022-09-25 08:04:18+00:00","@ubaidud_ @ReallySwara @_sayema @khanumarfa @thewire_in @PragyaLive @ajitanjum @sakshijoshii @time8news @pratidintime #Islamophobia","qme",0,5941,,,,
137,1.39042E+018,"BlackZorro07",1.57395E+018,"2022-09-25 08:01:57+00:00","So … basically the common goal is “islamaphobia” 

How very “western mentality” 

So the whole #MahsaAmini rally in London was not really about Mahsa - instead it’s about regime change and #Islamophobia 

How very predictable! 

@AkanKwaku @ThatAsianDude_ y’all seen this👀👀👇👇 https://t.co/agfabPqtCm","en",1,1950,,,,
138,114655547,"pktomar",1.57394E+018,"2022-09-25 07:51:22+00:00","but @UN @UNHumanRights celebrating #Islamophobia 
@10DowningStreet https://t.co/KtYWHxzHBS","en",0,106,,,,
139,390580159,"ViolentBABA04",1.57394E+018,"2022-09-25 07:45:04+00:00","#Islamophobia 
#IslamophobiaInIndia https://t.co/GQkgMGGGv1","qht",0,36,,,,
140,1.46424E+018,"OzekinZa",1.57393E+018,"2022-09-25 07:10:07+00:00","@dailyislamist #islamophobie #Islamophobia","qme",0,1142,,,,
141,3237178900,"youdebunked",1.57393E+018,"2022-09-25 06:52:24+00:00","@HallowedMarina @zehra_m56 Woke #Culture-it’s needed an excuse to do Bon Fire why not when sponsors are willing to fund. 

#Situation  
#Islamophobia 
#NonPractisingMuslims","en",0,1281,,,,
142,1.13542E+018,"indikakumar4",1.57393E+018,"2022-09-25 06:42:58+00:00","@naomi2009 Worry is global Islamic brotherhood. 
In India, we have #PFI coordinating with Qatar, Turkey etc., also working in tandem with #Islamophobia propagandists in western institutions. 
Funding separate identity &amp; setting the ground for altering","en",0,79,,,,
143,3237178900,"youdebunked",1.57392E+018,"2022-09-25 06:23:43+00:00","Hence proved; 

#FreedomOfExpression is selective &amp; subject to limitations/preferences, in the world.

#Islamophobia https://t.co/2ukJ6adIsX","en",0,1281,,,,
144,330263789,"Tweets_E_Azam",1.57392E+018,"2022-09-25 06:21:46+00:00","@hussainhaidry The reason many Indians (Gujjus, Sikhs, Christians) are also flocking off to overseas is mostly attributed to opportunity, growth &amp; a better life abroad
For Muslims it's a mix of the above + a cocktail of hate, 24/7 #Islamophobia &amp; ","en",0,545,,,,
145,1.03439E+018,"nipu003",1.57392E+018,"2022-09-25 06:11:45+00:00","#Islamophobia https://t.co/KCtOHZBPj7","qme",0,64,,,,
146,1.5458E+018,"Mjibran71321630",1.57392E+018,"2022-09-25 06:03:38+00:00","Just Because we Are Muslims or your Scared That Muslim are Most Growing Religion In The World.
And Forever till Death W'll Be Muslims, Our emaan will More Strong Evn before 
#StopGenocideInBurma 
#gaza_under_attack 
#alaqsaunde
#KashmirBleeds 
#Muslim
#Islamophobia","en",0,878,,,,
147,8.86446E+017,"Tercron",1.57392E+018,"2022-09-25 06:01:41+00:00","#Islamophobia 
#Islam #Muslims https://t.co/nUiFDzZ7Gb","qht",0,97,,,,
148,1.48677E+018,"luvievana",1.57392E+018,"2022-09-25 05:59:23+00:00","If you became Muslims or were born Muslim (into a Muslim family) and left Islam without any reasonable excuse, we have the right to k!ll you.

Yah they say we Arabs have rights in Arab countries unlike Iran or Afghanistan.

#MahsaAmini #Islam #Islamophobia #NoHijabDay https://t.co/dMqftJkl5w","en",1,434,,,,
149,1.21888E+018,"cen_faith",1.57391E+018,"2022-09-25 05:56:04+00:00","#Islamophobia #MadhyaPradesh 1st book of its kind site:Modi Scares Muslims Should They #Vote https://t.co/il2oVkpj7P https://t.co/VGSVKFpsAx","en",0,52,,,,
150,1.30324E+018,"M_kasana478",1.57391E+018,"2022-09-25 05:48:42+00:00","@cricketaakash We were not expecting from you to comment on a fake news like this...

Btw look at your own country.
Showing your own media.
@cricketaakash #Islamophobia https://t.co/tIZoT5GyT8","en",1,110,,,,
151,1.15152E+018,"AndreaZanardo8",1.57391E+018,"2022-09-25 05:38:50+00:00","295 days ago #antisemites attacked a group of Jewish teenagers in central #London. They may attack again. 
Unsurprisingly the victims have been accused of #Islamophobia by horrible human beings because they are  Zionists #HannukaGate","en",0,1566,,,,
152,1.29529E+018,"ali2021_mr",1.57391E+018,"2022-09-25 05:33:18+00:00","@beingarun28 2024 tak hum bharat ko Vishwa guru bana denge : #Andhbhakt

2022 tak hum tumhara #Islamophobia mita denge : UK police","in",0,15,,,,
153,1.38145E+018,"Nisar_Sidd",1.57391E+018,"2022-09-25 05:31:15+00:00","मुसलमान की ताकत उसकी आबादी नही है,
 मुसलमान की असल ताकत उसका ईमान है।

The strength of a Muslim is not his population, 
The real strength of a Muslim is his faith.

#MuslimLivesMatter 
#Islamophobia","und",0,14,,,,
154,581165575,"CourtCres",1.57391E+018,"2022-09-25 05:24:42+00:00","Gee I hope we don't get accused of #Islamophobia if we point out that #ISLAM is the religion of peace. https://t.co/1oFYEbkPpK","en",0,822,,,,
155,1.53536E+018,"M_N_ALAM",1.57389E+018,"2022-09-25 04:32:35+00:00","पब्लिक प्लेस में पूजा करो रास्ता रोक कर कांवड़ ले जाओ, रास्ता बाधित कर दुर्गा पुजार करो तो भाजपा सरकार फूल बरसाएगी लेकिन वहीं अस्पताल कोने में अपने परिवार के लिए दुआ/नमाज़ पढ़ लो तो FRI कोई अपने घर पर सामुहिक नमाज पड़े तो तुरंत FIR दर्ज हो जाता है! #Islamophobia","hi",0,402,,,,
156,1.5645E+018,"Aagaaz_aawaaz",1.57388E+018,"2022-09-25 03:58:48+00:00","#Islamophobia #LeicesterHindusAttacked 
#PakistanisProtestAtUN https://t.co/QCOGjFjEk1","qht",0,2,,,,
157,21080743,"RatanSharda55",1.57388E+018,"2022-09-25 03:29:54+00:00","@DrAMSinghvi Abhishek ji you are out of tunevwith current #Congress leadership! Beware. Don't spread #Islamophobia 🙂","en",4,79371,,,,
158,31618419,"SajidCKP",1.57388E+018,"2022-09-25 03:24:58+00:00","@aajtak @abbas_nighat @anjanaomkashyap Dhature, this is the way to spread sensational news against Islam by attacking Muslims through Godi Media in order to mislead the people against Muslims culture, and supporting #Islamophobia by promoting the RSS mind","en",0,880,,,,
159,1.49668E+018,"ukrainerussia10",1.57388E+018,"2022-09-25 03:21:11+00:00","@DevdikarManasi @KhaledBeydoun #islamophobia
#hindutvaterrorism
#muslimgenosidalcallsindia","qme",1,47,,,,
160,58211781,"NalakaG",1.57387E+018,"2022-09-25 02:59:49+00:00","""කලකට වහලු, කලකට රහ වෙනවාලු!"" 
#Islamophobia reconsidered - or religious extremists finding common ground? #lka https://t.co/gkATmjHB8E","en",1,34686,,,,
161,788591804,"resilientmuslim",1.57385E+018,"2022-09-25 01:38:55+00:00","#India
#Islamophobia https://t.co/59Ej81lbyP","qht",0,16,,,,
162,7.1813E+017,"TopMostShop",1.57384E+018,"2022-09-25 01:05:03+00:00","World is confused abt Islam. Is the known #Islamicsharia same as #Afghanistan's sharia? Is criticising #Taliban #Islamophobia? When #Talibans use guns for #death sentence, cameras for #videos &amp; loudspeakers r they offending sharia? https://t.co/RzmXdo9ihq https://t.co/4TqketBIOK","en",0,3271,,,,
163,1.57381E+018,"ShariaLawUS",1.57384E+018,"2022-09-25 00:55:15+00:00","Islam is not about terror. It's peace and modesty.  
Words of ignorance from geert strong #Islamophobia with him- Badra https://t.co/kaNp6G0ZYl","en",0,32,,,,
164,2177291642,"Dr_Maha_Hilal",1.57383E+018,"2022-09-25 00:35:50+00:00","It's been a great 6 months working with so many awesome people and building out the work to dismantle and abolish institutionalized #Islamophobia including my dear friends @krisgarritee &amp"," @sameenpiracha.  So much gratitude to everyone who has been supporting us! https://t.co/Tcbwy8lXLS","en",1,3346,,,
165,1.39638E+018,"sajournal1",1.57383E+018,"2022-09-25 00:21:32+00:00","While in India Muslims can’t wear Hijab in college &amp; pray in Hospital.

 Gen Z Hindu Americans Reckon With Their Faith and Politics on College Campuses https://t.co/tZZxzFTTlK  #Islamophobia","en",1,8657,,,,
166,1.4929E+018,"MuslimCpLab",1.57383E+018,"2022-09-25 00:03:31+00:00","Today marks 6 months since we were founded! We are grateful to our partners, supporters &amp; friends who have been on this journey with us thus far.  Together, we will dismantle &amp; abolish institutionalized #Islamophobia, the #WarOnTerror &amp; end the targeting of #Muslims. Join us! https://t.co/fPJf4RaZUa https://t.co/pfPAXYWfOF","en",0,492,,,,
